url,price_in_rp,title,address,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
https://www.rumah123.com/properti/bogor/hos11360185/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,30000000000.0,jual rumah mewah view bagus di cluster northridge sentul city,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Keamanan 24 jam', 'Taman', 'Jalur Telepon', ' CCTV', ' Playground', ' One Gate System', 'Track Lari']",rumah,hos11360185,5,5,2786.0,1500.0,1,shm - sertifikat hak milik,5500 mah,1,1,2,,,bagus,barat daya,1,unfurnished,5500.0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11359404/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,2300000000.0,rumah posisi hook sentul city,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Jalur Telepon', ' Jalur Telepon', 'Keamanan', 'AC', ' Ac', 'Track Lari', ' Jogging Track']",rumah,hos11359404,3,2,299.0,125.0,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,2,7,2015,butuh renovasi,selatan,1,unfurnished,2200.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11359373/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,2750000000.0,rumah view gunung hilltop sentul city,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', ' Taman', 'Jalur Telepon', ' AC', 'Jogging Track', 'AC', ' Keamanan', 'Track Lari']",rumah,hos11359373,4,3,220.0,221.0,2,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,3,7,2015,butuh renovasi,timur,2,unfurnished,2200.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11359451/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,2400000000.0,rumah murah cluster lavanois village sentul city,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', ' Taman', ' Masjid', 'Jalur Telepon', ' Jalur Telepon', ' AC', 'Jogging Track', 'Kolam Renang', 'AC', ' Keamanan', 'Track Lari']",rumah,hos11359451,3,3,183.0,145.0,2,shm - sertifikat hak milik,3300 mah,1,1,2,19,2003,butuh renovasi,timur,1,unfurnished,3300.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11358058/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,1200000000.0,jual rumah di tengah kota sentul city bogor,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"[' Taman', 'Wastafel', 'Jalur Telepon', 'Tempat Jemuran']",rumah,hos11358058,4,4,120.0,240.0,0,shm - sertifikat hak milik,1300 mah,0,0,2,,,bagus,,0,unfurnished,1300.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11355249/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,945000000.0,rumah baru type scandinavian surat shm cluster depan di sentul city,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', ' Taman', 'Masjid', ' Playground', ' One Gate System', 'Tempat Jemuran']",rumah,hos11355249,3,1,90.0,70.0,1,shm - sertifikat hak milik,1300 mah,0,0,1,,,baru,,0,,1300.0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11355268/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,1650000000.0,"rumah minimalis 2 lantai siap huni di sentul city, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'One Gate System', 'Tempat Jemuran', 'Keamanan 24 jam']",rumah,hos11355268,3,2,84.0,89.0,1,hgb - hak guna bangunan,2200 mah,1,1,2,,,bagus,,0,,2200.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11355305/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,1250000000.0,"rumah minimalis di bawah pasaran siap huni di sentul city, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'One Gate System', 'Tempat Jemuran', 'Keamanan 24 jam']",rumah,hos11355305,3,2,84.0,89.0,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,2,,,bagus,,0,,2200.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11355336/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,1150000000.0,rumah minimalis 2 lantai surat shm cluster depan di sentul city,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', ' Taman', 'Kitchen Set', 'Masjid', ' Playground', 'AC', ' One Gate System', 'Tempat Jemuran']",rumah,hos11355336,3,2,90.0,150.0,1,shm - sertifikat hak milik,5500 mah,0,0,2,,,bagus,,0,,5500.0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11355887/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,1300000000.0,rumah minimalis siap huni surat shm di sentul alaya,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'One Gate System', ' Playground', 'Tempat Jemuran', 'Lapangan Basket']",rumah,hos11355887,2,1,150.0,62.0,1,shm - sertifikat hak milik,2200 mah,0,0,1,,,bagus,,0,,2200.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11355890/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,1250000000.0,"rumah minimalis lingkungan asri surat shm di sentul city, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'One Gate System', 'Tempat Jemuran', 'Keamanan 24 jam']",rumah,hos11355890,3,2,144.0,88.0,1,shm - sertifikat hak milik,2200 mah,1,1,1,,,bagus,,0,,2200.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11345614/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,11000000000.0,"rumah 2 lantai baru unfurnished di river view, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Keamanan 24 jam', ' Taman', 'Akses Parkir', ' CCTV', 'Kolam Renang', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11345614,4,4,543.0,495.0,2,"lainnya (ppjb,girik,adat,dll)",5500 mah,2,1,2,1,2021,baru,,2,unfurnished,5500.0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11345604/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,5000000000.0,"rumah bagus siap huni di cluster hiltop, sentul city bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11345604,4,3,396.0,299.0,2,hgb - hak guna bangunan,4400 mah,1,1,2,,,bagus,,2,unfurnished,4400.0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343668/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,3500000000.0,"rumah bagus semi furnished siap huni di cluster imperial, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', 'Kitchen Set', ' AC', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343668,4,4,321.0,500.0,2,hgb - hak guna bangunan,4400 mah,1,1,2,,,bagus,,1,semi furnished,4400.0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343641/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,6500000000.0,"rumah 2 lantai baru unfurnished hgb di equator, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343641,4,5,313.0,360.0,2,hgb - hak guna bangunan,5500 mah,2,1,2,0,2022,baru,,2,unfurnished,5500.0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343645/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,4500000000.0,"rumah butuh renovasi unfurnished di imperial, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343645,3,2,575.0,200.0,2,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,1,,,butuh renovasi,,2,unfurnished,2200.0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343642/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,7000000000.0,"rumah 2 lantai baru unfurnished hgb di equator, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343642,4,4,340.0,400.0,2,hgb - hak guna bangunan,5500 mah,2,1,2,0,2022,baru,,2,unfurnished,5500.0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343655/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,1000000000.0,"rumah bagus semi furnished shm di taman udayana, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', 'Kitchen Set', ' AC', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343655,2,1,150.0,63.0,1,shm - sertifikat hak milik,1300 mah,0,1,1,,,bagus,,0,semi furnished,1300.0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343656/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,11500000000.0,"rumah baru siap huni di cluster northridge, sentul city bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Keamanan 24 jam', ' Taman', 'Akses Parkir', ' CCTV', 'Kolam Renang', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343656,4,5,518.0,515.0,2,hgb - hak guna bangunan,5500 mah,2,1,3,1,2021,baru,,2,unfurnished,5500.0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11285691/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,8500000000.0,"rumah mewah hook, tepi danau sentul city","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Keamanan 24 jam', 'Taman', ' Taman', 'Kitchen Set', 'Kolam Renang', 'Wastafel', ' One Gate System', 'Tempat Jemuran']",rumah,hos11285691,5,6,483.0,500.0,2,hgb - hak guna bangunan,7700 mah,2,0,3,5,2017,bagus,,2,semi furnished,7700.0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11342048/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,2500000000.0,"rumah 2 lantai bagus semi furnished, siap huni, di cluster sentul city, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', 'Kitchen Set', ' AC', 'Wastafel', 'Tempat Jemuran', ' One Gate System', ' Kolam Ikan']",rumah,hos11342048,4,4,180.0,300.0,2,shm - sertifikat hak milik,5500 mah,1,1,2,5,2017,bagus,,0,semi furnished,5500.0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11342133/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,750000000.0,"rumah minimalis murah di sentul city, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' Playground', ' One Gate System', 'Wastafel']",rumah,hos11342133,2,2,105.0,60.0,1,shm - sertifikat hak milik,1300 mah,1,0,1,7,2015,bagus,,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11342250/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,5000000000.0,"rumah minimalis modern baru, siap huni, di cluster sentul city, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' Playground', ' One Gate System', 'Wastafel']",rumah,hos11342250,4,3,396.0,299.0,2,hgb - hak guna bangunan,4400 mah,1,1,2,3,2019,baru,,0,unfurnished,4400.0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343650/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,1250000000.0,"rumah 2 lantai baru unfurnished di green mountain, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343650,3,2,84.0,89.0,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,2,2,2020,baru,,0,unfurnished,2200.0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343653/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,3500000000.0,"rumah 2 lantai bagus semi furnished hgb di imperial, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', 'Kitchen Set', ' AC', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343653,4,4,321.0,500.0,2,hgb - hak guna bangunan,4400 mah,1,1,2,,,bagus,,1,semi furnished,4400.0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343649/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,1650000000.0,"rumah baru unfurnished di green mountain, sentul city bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Akses Parkir', ' Taman', ' CCTV', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11343649,3,2,84.0,89.0,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,1,2,2020,baru,,0,unfurnished,2200.0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343646/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,1150000000.0,rumah 2 lantai sudah renovasi semi furnished shm di victoria,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', ' Taman', ' CCTV', 'Masjid', 'Kitchen Set', ' AC', ' Akses Parkir', ' Playground', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran', ' Tempat Laundry']",rumah,hos11343646,3,2,90.0,150.0,1,shm - sertifikat hak milik,5500 mah,0,0,2,,,sudah renovasi,,0,semi furnished,5500.0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11343647/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,945000000.0,"rumah baru unfurnished shm di victoria, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', ' Taman', ' CCTV', 'Masjid', ' Akses Parkir', ' Playground', ' One Gate System', 'Track Lari', 'Tempat Jemuran', ' Tempat Laundry']",rumah,hos11343647,3,1,90.0,70.0,1,shm - sertifikat hak milik,1300 mah,0,0,1,0,2022,baru,,0,unfurnished,1300.0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356281/#qid~b2d78676-f2d8-4857-92e0-0db041e64cd8,945000000.0,rumah baru shm dengan udara yang sejuk dan asri di sentul city bogor,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Tempat Jemuran', 'Keamanan 24 jam', ' One Gate System']",rumah,hos11356281,3,1,90.0,70.0,1,shm - sertifikat hak milik,1300 mah,0,0,1,0,2022,baru,,0,,1300.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356283/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,1650000000.0,"rumah 2 lantai baru unfurnished di sentul city , bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Wastafel', ' One Gate System', 'Tempat Jemuran']",rumah,hos11356283,3,2,84.0,89.0,1,"lainnya (ppjb,girik,adat,dll)",1300 mah,1,1,2,2,2020,baru,timur laut,0,unfurnished,1300.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356276/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,11500000000.0,rumah 2 lantai baru lantai marmer di area sentul city bogor,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"[' Kolam Renang', 'Keamanan 24 jam', ' Taman', 'Taman', 'Jalur Telepon', 'AC', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11356276,4,5,518.0,515.0,2,hgb - hak guna bangunan,5500 mah,2,1,2,0,2022,baru,timur,2,unfurnished,5500.0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356277/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,6500000000.0,"rumah 2 lantai baru unfurnished hgb di sentul city , bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"[' Kolam Renang', 'Keamanan 24 jam', ' Taman', 'Jalur Telepon', 'Masjid', ' Playground', 'Wastafel', ' One Gate System', 'Tempat Jemuran']",rumah,hos11356277,4,5,313.0,360.0,1,hgb - hak guna bangunan,5500 mah,2,1,2,0,2022,baru,,1,unfurnished,5500.0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356278/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,7000000000.0,"rumah 2 lantai baru unfurnished hgb di sentul city , bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"[' Kolam Renang', 'Keamanan 24 jam', ' Taman', 'Jalur Telepon', 'Masjid', ' Playground', 'Wastafel', ' One Gate System', 'Track Lari', 'Tempat Jemuran']",rumah,hos11356278,4,4,340.0,400.0,1,hgb - hak guna bangunan,5500 mah,2,1,2,0,2022,baru,timur laut,1,unfurnished,5500.0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356279/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,4500000000.0,rumah brgitu adanya di area sentul city bogor,"Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Wastafel', ' One Gate System', 'Tempat Jemuran']",rumah,hos11356279,3,2,575.0,200.0,2,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,1,,,bagus,,0,unfurnished,2200.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356280/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,1150000000.0,"rumah 2 lantai bagus semi furnished shm di sentul city , bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Kitchen Set', ' AC', 'Wastafel', ' One Gate System', 'Tempat Jemuran']",rumah,hos11356280,3,2,90.0,150.0,1,shm - sertifikat hak milik,5500 mah,0,0,2,3,2019,bagus,,0,semi furnished,5500.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356282/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,1250000000.0,"rumah 2 lantai baru unfurnished di sentul city , bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Tempat Jemuran', 'Keamanan 24 jam', ' One Gate System']",rumah,hos11356282,3,2,84.0,89.0,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,2,2,2020,baru,,0,unfurnished,2200.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356284/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,3500000000.0,"rumah 2 lantai bagus semi furnished hgb di sentul city , bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Kitchen Set', ' AC', 'Wastafel', ' One Gate System', 'Tempat Jemuran']",rumah,hos11356284,4,4,321.0,500.0,1,hgb - hak guna bangunan,4400 mah,1,1,2,6,2016,bagus,,1,semi furnished,4400.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11356285/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,1000000000.0,"rumah bagus semi furnished shm di sentul city , bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'Kitchen Set', ' AC', 'Wastafel', ' One Gate System', 'Tempat Jemuran']",rumah,hos11356285,2,1,150.0,63.0,1,shm - sertifikat hak milik,1300 mah,1,1,1,,,bagus,,0,semi furnished,1300.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11355310/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,3500000000.0,"rumah minimalis siap huni semi furnished di sentul city, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'Keamanan 24 jam', 'One Gate System', 'Kitchen Set', ' AC', 'Wastafel', 'Tempat Jemuran']",rumah,hos11355310,4,4,321.0,500.0,1,hgb - hak guna bangunan,4400 mah,1,1,2,,,bagus,,1,semi furnished,4400.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rumah123.com/properti/bogor/hos11355888/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,5000000000.0,"rumah minimalis 2 lantai cluster depan di sentul city, bogor","Sentul City, Bogor",Sentul City, Bogor,-6.5183495,106.8512789,"['Taman', 'One Gate System', 'Tempat Jemuran', 'Keamanan 24 jam']",rumah,hos11355888,4,3,396.0,299.0,2,hgb - hak guna bangunan,4400 mah,1,1,2,,,bagus,,0,,4400.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
